ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0.5333333333333332,0.06508135168961202,0.00783289817232376,0.04485488126649076,0.08860759493670886,0.0,0.0,0.86,0.45783132530120485,0.6666666666666666,0.6666666666666667,0.06730769230769232,0.15789473684210525,0.43,0.0,0.045454545454545456,0.045454545454545456,0.09913793103448276,0.49999999999999994,0.09375,0.0,0.0625,0.8
0.7833333333333332,0.13892365456821026,0.005221932114882507,0.08443271767810026,0.0759493670886076,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.125,0.21052631578947367,0.14,0.0,0.07575757575757576,0.07575757575757576,0.017241379310344827,0.4846938775510204,0.09375,0.0,0.0,0.67
0.7666666666666666,0.2528160200250313,0.02349869451697128,0.12137203166226913,0.26582278481012656,0.0,0.0,0.9,0.16867469879518074,0.6666666666666666,0.6666666666666667,0.20192307692307693,0.10526315789473684,0.29,0.0,0.015151515151515152,0.015151515151515152,0.05603448275862069,0.35821643865702596,0.125,0.0,0.0,0.63
0.8833333333333333,0.20525657071339176,0.0026109660574412533,0.16886543535620052,0.4050632911392405,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.4519230769230769,0.2631578947368421,0.3,0.16666666666666666,0.030303030303030304,0.030303030303030304,0.021551724137931036,0.33936868139929716,0.09375,0.045454545454545456,0.0,0.36
0.8333333333333333,0.1877346683354193,0.010443864229765013,0.13984168865435354,0.16455696202531644,0.0,0.0,0.93,0.32592338153042505,0.6666666666666666,0.6666666666666667,0.13461538461538464,0.05263157894736842,0.43,0.0,0.0,0.0,0.017241379310344827,0.4081632653061224,0.03125,0.13636363636363635,0.0625,0.45
0.3833333333333333,0.13642052565707136,0.06788511749347259,0.17414248021108178,0.08860759493670886,0.3157894736842105,0.21052631578947367,0.5,0.04819277108433735,0.0,0.0,0.125,0.0,0.58,0.0,0.015151515151515152,0.015151515151515152,0.0,0.35821643865702596,0.0,0.0,0.091502227880331,0.5
0.9333333333333333,0.29912390488110135,0.1227154046997389,0.4036939313984169,0.05063291139240506,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.038461538461538464,0.0,0.25,0.375,0.0,0.0,0.004310344827586207,0.33936868139929716,0.03125,0.063510810350698,0.0,0.5
0.7666666666666666,0.2165206508135169,0.005221932114882507,0.16886543535620052,0.22784810126582278,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.1826923076923077,0.10526315789473684,0.37,0.16666666666666666,0.015151515151515152,0.015151515151515152,0.05603448275862069,0.49999999999999994,0.0625,0.0909090909090909,0.0,0.56
0.6166666666666667,0.32290362953692114,0.03655352480417755,0.14775725593667544,0.21518987341772153,0.0,0.0,0.88,0.04819277108433735,0.4444444444444444,0.6666666666666667,0.16346153846153846,0.0,0.24,1.0,0.0,0.0,0.004310344827586207,0.39285714285714285,0.0625,0.0909090909090909,0.0,0.71
0.3999999999999999,0.15894868585732166,0.02610966057441253,0.12664907651715038,0.18987341772151897,0.05263157894736842,0.0,0.81,0.0963855421686747,0.4444444444444444,0.49999999999999994,0.15384615384615385,0.05263157894736842,0.63,0.0,0.0,0.0,0.4224137931034483,0.32653061224489793,0.09375,0.18181818181818182,0.125,0.89
0.3666666666666666,0.13642052565707136,0.02349869451697128,0.12664907651715038,0.2911392405063291,0.05263157894736842,0.0,0.79,0.13253012048192772,0.4444444444444444,0.49999999999999994,0.23076923076923078,0.10526315789473684,0.25,0.0,0.10606060606060606,0.09090909090909091,0.20689655172413793,0.35821643865702596,0.09375,0.045454545454545456,0.125,0.45
0.5,0.028785982478097622,0.013054830287206266,0.0316622691292876,0.10126582278481013,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.07692307692307693,0.15789473684210525,1.0,0.0,0.0,0.0,0.19325418501898042,0.4540816326530612,0.14023187899361023,0.13636363636363635,0.091502227880331,1.0
0.46666666666666656,0.17146433041301629,0.08616187989556136,0.2005277044854881,0.21518987341772153,0.10526315789473684,0.0,0.86,0.024096385542168676,0.4444444444444444,0.49999999999999994,0.20192307692307693,0.0,0.71,1.0,0.015151515151515152,0.015151515151515152,0.21982758620689655,0.22959183673469385,0.0625,0.0909090909090909,0.0,1.0
0.55,0.08010012515644556,0.013054830287206266,0.14248021108179418,0.34177215189873417,0.05263157894736842,0.05263157894736842,0.93,0.3373493975903615,0.6666666666666666,0.6666666666666667,0.04807692307692308,0.15789473684210525,0.3,1.0,0.030303030303030304,0.030303030303030304,0.10344827586206896,0.09183673469387754,0.15625,0.0909090909090909,0.0,0.6
0.6166666666666667,0.16020025031289112,0.0026109660574412533,0.09762532981530343,0.26582278481012656,0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.22115384615384617,0.47368421052631576,0.22,1.0,0.045454545454545456,0.045454545454545456,0.21551724137931033,0.5051020408163265,0.09375,0.0,0.0625,0.5
0.6833333333333333,0.18022528160200252,0.02349869451697128,0.2242744063324538,0.21518987341772153,0.05263157894736842,0.05263157894736842,0.9500000000000001,0.6024096385542169,0.6666666666666666,0.0,0.1826923076923077,0.05263157894736842,0.47000000000000003,0.0,0.030303030303030304,0.015151515151515152,0.05172413793103448,0.33936868139929716,0.03125,0.0,0.0,0.4
